,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,cluster
887,0.07142857142857145,male,2,own,little,moderate,0.8485748872014967,0.6470588235294117,business,1
888,0.26785714285714285,male,3,own,little,no_info,0.350170573346539,0.47058823529411764,car,1
889,0.37499999999999994,male,2,rent,no_info,no_info,0.4167492021569275,0.3529411764705882,car,1
890,0.42857142857142855,male,3,own,little,little,0.12061186310113349,0.338235294117647,business,1
891,0.48214285714285715,male,2,own,little,no_info,0.08688235941454825,0.16176470588235292,radio/TV,0
892,0.33928571428571425,male,1,own,little,little,0.10570045119401342,0.1176470588235294,car,1
893,0.26785714285714285,male,2,own,little,moderate,0.30538131396500495,0.47058823529411764,car,1
894,0.17857142857142855,male,2,own,no_info,no_info,0.0505667436997909,0.20588235294117646,radio/TV,0
895,0.21428571428571425,male,3,own,no_info,no_info,0.47854077253218885,0.47058823529411764,car,1
896,0.16071428571428575,female,3,rent,little,little,0.12963574336964895,0.25,radio/TV,0
897,0.28571428571428575,female,2,own,rich,no_info,0.07384175195333993,0.1176470588235294,furniture/equipment,0
898,0.25000000000000006,female,1,rent,no_info,no_info,0.10652580609662154,0.16176470588235292,furniture/equipment,0
899,0.41071428571428575,male,2,own,little,little,0.21475734565863322,0.20588235294117646,furniture/equipment,0
900,0.42857142857142855,male,2,rent,little,little,0.13068119291295258,0.1764705882352941,car,1
901,0.44642857142857145,male,2,own,no_info,no_info,0.1780015406624849,0.23529411764705882,car,1
902,0.41071428571428575,male,2,free,no_info,no_info,0.5627269725982172,0.47058823529411764,car,1
903,0.37499999999999994,male,2,rent,no_info,no_info,0.06250687795752173,0.16176470588235292,radio/TV,0
904,0.30357142857142855,male,3,own,little,no_info,0.056564322658743255,0.2941176470588235,radio/TV,0
905,0.01785714285714285,male,3,rent,little,little,0.04715527676901067,0.1176470588235294,radio/TV,0
906,0.0892857142857143,male,1,own,no_info,little,0.19329811819082207,0.25,car,1
907,0.14285714285714285,male,2,own,no_info,moderate,0.1904368878617806,0.47058823529411764,education,0
908,0.48214285714285715,female,1,own,little,no_info,0.18399911962143722,0.16176470588235292,car,1
909,0.25000000000000006,female,1,own,no_info,moderate,0.1620446792120612,0.07352941176470588,car,1
910,0.26785714285714285,female,2,own,little,no_info,0.23131946737096953,0.47058823529411764,radio/TV,0
911,0.10714285714285715,female,1,own,little,moderate,0.24683613954000222,0.2941176470588235,furniture/equipment,0
912,0.10714285714285715,female,2,own,no_info,moderate,0.15081985253659075,0.38235294117647056,radio/TV,0
913,0.16071428571428575,male,2,own,rich,no_info,0.10410476504897105,0.10294117647058824,business,1
914,0.21428571428571425,male,2,rent,little,little,0.16017387476614944,0.2941176470588235,business,1
915,0.23214285714285715,female,3,own,little,moderate,1.0,0.6470588235294117,vacation/others,0
916,0.23214285714285715,male,2,own,moderate,no_info,0.14295146913172666,0.08823529411764706,car,1
917,0.875,male,3,own,little,little,0.8058765269065697,0.029411764705882346,car,1
918,0.25000000000000006,male,2,own,moderate,little,0.11604489930670188,0.2941176470588235,furniture/equipment,0
919,0.35714285714285715,male,3,rent,little,little,0.17029822823814242,0.2941176470588235,furniture/equipment,0
920,0.16071428571428575,female,2,own,little,no_info,0.08622207549246176,0.20588235294117646,furniture/equipment,0
921,0.32142857142857145,male,3,own,quite rich,no_info,0.6877407285132606,0.6470588235294117,radio/TV,0
922,0.0535714285714286,female,2,rent,little,little,0.06140640475404424,0.07352941176470588,radio/TV,0
923,0.19642857142857145,male,2,rent,little,moderate,0.09640145262462858,0.1176470588235294,car,1
924,0.6428571428571428,male,2,own,little,little,0.36436667767139874,0.2941176470588235,furniture/equipment,0
925,0.48214285714285715,male,2,own,little,little,0.024595576097722022,0.1176470588235294,car,1
926,0.035714285714285754,female,2,rent,little,little,0.04396390447892594,0.20588235294117646,furniture/equipment,0
927,0.35714285714285715,male,2,free,little,little,0.5528227137669197,0.6470588235294117,car,1
928,0.6964285714285714,male,2,own,no_info,no_info,0.08897325850115549,0.38235294117647056,radio/TV,0
929,0.42857142857142855,male,1,own,little,little,0.06019588423021899,0.1176470588235294,car,1
930,0.0892857142857143,male,1,own,little,little,0.08237041928029053,0.2941176470588235,furniture/equipment,0
931,0.0535714285714286,female,2,own,little,moderate,0.07813359744690217,0.07352941176470588,radio/TV,0
932,0.19642857142857145,male,2,own,little,no_info,0.05359304500935402,0.07352941176470588,car,1
933,0.41071428571428575,male,2,own,quite rich,no_info,0.014966435567293938,0.1176470588235294,radio/TV,0
934,0.07142857142857145,female,2,own,little,little,0.06866952789699571,0.1176470588235294,radio/TV,0
935,0.19642857142857145,male,3,own,moderate,moderate,0.09183448883019699,0.38235294117647056,radio/TV,0
936,0.16071428571428575,female,1,own,little,rich,0.02723671178606801,0.07352941176470588,radio/TV,0
937,0.19642857142857145,male,3,rent,little,moderate,0.09975789589523495,0.029411764705882346,radio/TV,0
938,0.41071428571428575,male,2,free,little,moderate,0.33223286012985587,0.8235294117647058,education,0
939,0.48214285714285715,male,3,own,no_info,no_info,0.3627159678661825,0.2941176470588235,car,1
940,0.46428571428571425,male,3,own,no_info,no_info,0.18031253438978762,0.1176470588235294,car,1
941,0.21428571428571425,male,1,own,little,no_info,0.07131066358534169,0.08823529411764706,car,1
942,0.21428571428571425,male,2,own,no_info,no_info,0.03736106525806096,0.2941176470588235,furniture/equipment,0
943,0.41071428571428575,male,1,own,little,no_info,0.06630351050951909,0.0,car,1
944,0.48214285714285715,female,2,rent,little,little,0.08776273797733025,0.16176470588235292,furniture/equipment,0
945,0.19642857142857145,female,2,own,quite rich,moderate,0.44613183668977663,0.6470588235294117,car,1
946,0.19642857142857145,male,2,free,quite rich,little,0.17051832287883792,0.2941176470588235,furniture/equipment,0
947,0.33928571428571425,male,3,own,no_info,no_info,0.14355672939363928,0.1176470588235294,car,1
948,0.42857142857142855,male,1,own,little,no_info,0.07059535600308132,0.20588235294117646,furniture/equipment,0
949,0.21428571428571425,male,2,own,moderate,no_info,0.18548475844613185,0.2941176470588235,radio/TV,0
950,0.37499999999999994,male,0,own,little,moderate,0.18377902498074172,0.20588235294117646,business,1
951,0.0892857142857143,male,2,own,little,little,0.10426983602949268,0.47058823529411764,business,1
952,0.16071428571428575,female,2,rent,quite rich,moderate,0.21255639925167824,0.2941176470588235,car,1
953,0.125,female,3,own,little,no_info,0.590073731704633,0.47058823529411764,furniture/equipment,0
954,0.17857142857142855,female,2,own,little,little,0.09040387366567623,0.1176470588235294,car,1
955,0.6785714285714286,female,3,rent,rich,little,0.05397821063057115,0.2941176470588235,radio/TV,0
956,0.5357142857142858,male,1,own,no_info,rich,0.18741058655221746,0.38235294117647056,radio/TV,0
957,0.32142857142857145,male,1,own,little,moderate,0.04974138879718279,0.07352941176470588,radio/TV,0
958,0.46428571428571425,male,1,own,little,little,0.20666886761307363,0.3529411764705882,car,1
959,0.19642857142857145,male,2,free,moderate,moderate,0.15511169803015298,0.2941176470588235,furniture/equipment,0
960,0.19642857142857145,male,2,rent,little,no_info,0.0819852536590734,0.029411764705882346,radio/TV,0
961,0.49999999999999994,male,2,own,little,moderate,0.11571475734565863,0.25,car,1
962,0.17857142857142855,male,2,own,no_info,no_info,0.18190822053483,0.16176470588235292,car,1
963,0.28571428571428575,male,2,own,quite rich,no_info,0.11813579839330911,0.2941176470588235,radio/TV,0
964,0.0535714285714286,male,1,own,little,moderate,0.011224826675470454,0.029411764705882346,repairs,0
965,0.125,female,2,own,no_info,moderate,0.08060966215472654,0.38235294117647056,radio/TV,0
966,0.07142857142857145,male,1,own,quite rich,moderate,0.12490370859469573,0.338235294117647,radio/TV,0
967,0.625,female,3,rent,little,no_info,0.1825685044569165,0.16176470588235292,radio/TV,0
968,0.17857142857142855,male,2,rent,no_info,no_info,0.3805436337625179,0.5588235294117647,radio/TV,0
969,0.37499999999999994,male,1,own,little,little,0.20298228238142402,0.10294117647058824,car,1
970,0.0535714285714286,male,2,own,moderate,moderate,0.0695499064597777,0.16176470588235292,repairs,0
971,0.42857142857142855,male,1,own,little,no_info,0.39303400462198745,0.2941176470588235,car,1
972,0.17857142857142855,female,0,rent,little,little,0.05188731154396391,0.2941176470588235,car,1
973,0.30357142857142855,male,2,rent,little,little,0.3877517332452955,0.8235294117647058,business,1
974,0.25000000000000006,female,2,own,little,no_info,0.14201606690877078,0.38235294117647056,radio/TV,0
975,0.6785714285714286,female,1,own,quite rich,rich,0.055463849455265765,0.2941176470588235,radio/TV,0
976,0.8035714285714286,female,2,own,little,moderate,0.02767690106745901,0.029411764705882346,radio/TV,0
977,0.41071428571428575,male,2,own,no_info,moderate,0.11978650819852536,0.20588235294117646,business,1
978,0.49999999999999994,male,1,own,little,no_info,0.12589413447782546,0.2941176470588235,car,1
979,0.10714285714285715,male,2,rent,moderate,moderate,0.055793991416309016,0.16176470588235292,car,1
980,0.5357142857142858,male,2,own,little,moderate,0.44767249917464513,0.38235294117647056,furniture/equipment,0
981,0.25000000000000006,male,3,rent,little,no_info,0.2527786948387807,0.6470588235294117,business,1
982,0.16071428571428575,female,3,own,moderate,rich,0.14707824364476726,0.25,car,1
983,0.125,male,2,own,little,little,0.43903378452734676,0.47058823529411764,car,1
984,0.19642857142857145,male,1,own,little,no_info,0.09783206778914934,0.2941176470588235,furniture/equipment,0
985,0.10714285714285715,female,2,rent,little,little,0.06509298998569385,0.16176470588235292,furniture/equipment,0
986,0.25000000000000006,male,2,own,little,rich,0.3322878837900297,0.5588235294117647,business,1
987,0.8035714285714286,female,2,own,moderate,no_info,0.06377242214152085,0.13235294117647056,radio/TV,0
988,0.17857142857142855,male,3,free,little,little,0.3482447452404534,0.2941176470588235,car,1
989,0.5178571428571428,male,1,own,little,moderate,0.08215032463959503,0.2941176470588235,radio/TV,0
990,0.32142857142857145,male,1,own,no_info,no_info,0.18240343347639487,0.1176470588235294,education,0
991,0.26785714285714285,male,1,own,moderate,no_info,0.07257620776934082,0.16176470588235292,radio/TV,0
992,0.07142857142857145,male,1,rent,no_info,little,0.09276989105315285,0.20588235294117646,radio/TV,0
993,0.19642857142857145,male,3,own,little,little,0.20408275558490152,0.47058823529411764,furniture/equipment,0
994,0.5535714285714286,male,2,own,no_info,no_info,0.11775063277209201,0.1176470588235294,car,1
995,0.21428571428571425,female,1,own,little,no_info,0.0817651590183779,0.1176470588235294,furniture/equipment,0
996,0.37499999999999994,male,3,own,little,little,0.19847034224716628,0.38235294117647056,car,1
997,0.33928571428571425,male,2,own,little,no_info,0.030483107736326624,0.1176470588235294,radio/TV,0
998,0.07142857142857145,male,2,free,little,little,0.08776273797733025,0.6029411764705882,radio/TV,0
999,0.14285714285714285,male,2,own,moderate,moderate,0.23803235391218225,0.6029411764705882,car,1
